ticker,intervalo,tipo_padrao,data_inicio,data_fim,duracao_em_velas,intervalo_em_minutos,data_cabeca,preco_cabeca,idx_inicio,idx_fim,data_ombro1,data_ombro2,label_humano
SOL-USD,1d,OCOI,2024-03-18 00:00:00,2024-03-31 00:00:00,13,1440,2024-03-23 00:00:00,173.63,1437,1450,2024-03-20 00:00:00,2024-03-28 00:00:00,0.0
SOL-USD,1d,OCO,2023-01-24 00:00:00,2023-03-28 00:00:00,63,1440,2023-02-21 00:00:00,25.56,1018,1069,2023-01-29 00:00:00,2023-03-14 00:00:00,1.0
SOL-USD,1d,OCOI,2022-10-09 00:00:00,2022-11-04 00:00:00,26,1440,2022-10-22 00:00:00,28.06,901,938,2022-10-02 00:00:00,2022-11-03 00:00:00,1.0
SOL-USD,1d,OCO,2022-07-02 00:00:00,2022-08-04 00:00:00,33,1440,2022-07-19 00:00:00,44.32,812,845,2022-07-08 00:00:00,2022-07-31 00:00:00,1.0
SOL-USD,1d,OCOI,2021-05-18 00:00:00,2021-06-09 00:00:00,22,1440,2021-05-24 00:00:00,27.99,402,424,2021-05-20 00:00:00,2021-05-30 00:00:00,0.0
SOL-USD,1d,OCO,2021-05-07 00:00:00,2021-05-22 00:00:00,15,1440,2021-05-18 00:00:00,51.39,391,408,2021-05-09 00:00:00,2021-05-21 00:00:00,1.0
SOL-USD,1h,OCOI,2025-06-21 20:00:00,2025-06-23 18:00:00,46,60,2025-06-22 16:00:00,129.11,17412,17479,2025-06-21 22:00:00,2025-06-23 16:00:00,1.0
SOL-USD,1h,OCOI,2025-05-05 06:00:00,2025-05-07 09:00:00,51,60,2025-05-06 14:00:00,142.37,16279,16330,2025-05-05 15:00:00,2025-05-07 06:00:00,1.0
SOL-USD,1h,OCOI,2025-04-08 15:00:00,2025-04-09 16:00:00,25,60,2025-04-09 03:00:00,103.48,15629,15670,2025-04-08 09:00:00,2025-04-09 12:00:00,1.0
SOL-USD,1h,OCO,2025-02-09 23:00:00,2025-02-11 14:00:00,39,60,2025-02-10 14:00:00,206.8,14255,14300,2025-02-10 00:00:00,2025-02-11 06:00:00,1.0
SOL-USD,1h,OCOI,2025-02-06 15:00:00,2025-02-07 09:00:00,18,60,2025-02-07 00:00:00,189.99,14168,14199,2025-02-06 19:00:00,2025-02-07 07:00:00,1.0
SOL-USD,1h,OCOI,2025-01-12 16:00:00,2025-01-15 08:00:00,64,60,2025-01-13 12:00:00,175.36,13577,13641,2025-01-12 22:00:00,2025-01-14 17:00:00,1.0
SOL-USD,1h,OCOI,2025-01-10 10:00:00,2025-01-12 16:00:00,54,60,2025-01-11 10:00:00,185.02,13523,13577,2025-01-10 16:00:00,2025-01-12 09:00:00,1.0
SOL-USD,1h,OCOI,2025-01-09 10:00:00,2025-01-10 18:00:00,32,60,2025-01-09 21:00:00,185.21,13490,13531,2025-01-09 14:00:00,2025-01-10 16:00:00,1.0
SOL-USD,1h,OCO,2024-12-24 14:00:00,2024-12-26 05:00:00,39,60,2024-12-25 03:00:00,200.66,13108,13186,2024-12-24 16:00:00,2024-12-25 19:00:00,1.0
SOL-USD,1h,OCO,2024-12-17 01:00:00,2024-12-19 02:00:00,49,60,2024-12-17 18:00:00,227.49,12939,12988,2024-12-17 13:00:00,2024-12-18 11:00:00,0.0
SOL-USD,1h,OCOI,2024-12-16 01:00:00,2024-12-17 18:00:00,41,60,2024-12-17 01:00:00,213.76,12915,12956,2024-12-16 12:00:00,2024-12-17 15:00:00,0.0
SOL-USD,1h,OCOI,2024-11-14 12:00:00,2024-11-15 22:00:00,34,60,2024-11-15 05:00:00,207.2,12155,12198,2024-11-14 15:00:00,2024-11-15 16:00:00,1.0
SOL-USD,1h,OCOI,2024-11-04 03:00:00,2024-11-06 00:00:00,45,60,2024-11-04 21:00:00,156.7,11909,11959,2024-11-04 08:00:00,2024-11-05 20:00:00,1.0
SOL-USD,1h,OCOI,2024-11-03 01:00:00,2024-11-04 12:00:00,35,60,2024-11-03 15:00:00,159.58,11879,11918,2024-11-03 03:00:00,2024-11-04 08:00:00,1.0
SOL-USD,1h,OCO,2024-10-21 14:00:00,2024-10-23 17:00:00,51,60,2024-10-22 15:00:00,169.06,11584,11635,2024-10-22 06:00:00,2024-10-23 14:00:00,-1.0
SOL-USD,1h,OCO,2024-07-25 13:00:00,2024-07-28 06:00:00,65,60,2024-07-27 13:00:00,186.91,9471,9536,2024-07-25 15:00:00,2024-07-27 22:00:00,0.0
SOL-USD,1h,OCO,2024-07-23 13:00:00,2024-07-25 19:00:00,54,60,2024-07-24 17:00:00,180.73,9423,9477,2024-07-23 15:00:00,2024-07-25 15:00:00,1.0
SOL-USD,1h,OCO,2024-07-09 15:00:00,2024-07-11 15:00:00,48,60,2024-07-10 07:00:00,144.59,9089,9156,2024-07-09 21:00:00,2024-07-11 12:00:00,1.0
SOL-USD,1h,OCO,2024-06-18 02:00:00,2024-06-20 16:00:00,62,60,2024-06-19 06:00:00,140.9,8572,8659,2024-06-18 09:00:00,2024-06-20 11:00:00,1.0
SOL-USD,1h,OCO,2024-04-16 05:00:00,2024-04-18 00:00:00,43,60,2024-04-17 05:00:00,141.01,7063,7106,2024-04-16 08:00:00,2024-04-17 19:00:00,1.0
SOL-USD,1h,OCO,2024-04-06 13:00:00,2024-04-10 03:00:00,86,60,2024-04-08 09:00:00,183.36,6831,6917,2024-04-07 14:00:00,2024-04-09 18:00:00,0.0
SOL-USD,1h,OCO,2024-03-28 12:00:00,2024-03-29 16:00:00,28,60,2024-03-28 23:00:00,189.69,6614,6642,2024-03-28 15:00:00,2024-03-29 14:00:00,1.0
SOL-USD,1h,OCO,2024-03-25 12:00:00,2024-03-27 08:00:00,44,60,2024-03-26 10:00:00,195.53,6542,6597,2024-03-25 17:00:00,2024-03-26 22:00:00,1.0
SOL-USD,1h,OCOI,2024-03-23 14:00:00,2024-03-24 19:00:00,29,60,2024-03-24 04:00:00,172.43,6496,6529,2024-03-23 21:00:00,2024-03-24 17:00:00,1.0
SOL-USD,1h,OCO,2024-03-20 05:00:00,2024-03-22 14:00:00,57,60,2024-03-21 00:00:00,192.56,6415,6472,2024-03-20 14:00:00,2024-03-22 06:00:00,0.0
SOL-USD,1h,OCOI,2024-03-19 20:00:00,2024-03-20 19:00:00,23,60,2024-03-20 05:00:00,167.02,6403,6434,2024-03-19 23:00:00,2024-03-20 16:00:00,1.0
SOL-USD,1h,OCO,2024-03-03 14:00:00,2024-03-05 08:00:00,42,60,2024-03-04 09:00:00,133.22,5994,6058,2024-03-03 04:00:00,2024-03-05 00:00:00,1.0
SOL-USD,1h,OCO,2024-01-03 18:00:00,2024-01-06 05:00:00,59,60,2024-01-04 21:00:00,106.17,4580,4641,2024-01-04 05:00:00,2024-01-06 00:00:00,1.0
SOL-USD,1h,OCO,2023-12-25 01:00:00,2023-12-26 16:00:00,39,60,2023-12-25 18:00:00,123.12,4347,4388,2023-12-25 07:00:00,2023-12-26 13:00:00,1.0
SOL-USD,1h,OCO,2023-12-23 04:00:00,2023-12-25 09:00:00,53,60,2023-12-24 19:00:00,115.93,4302,4355,2023-12-24 04:00:00,2023-12-25 07:00:00,0.0
SOL-USD,1wk,OCO,2021-09-06 00:00:00,2022-01-10 00:00:00,18,10080,2021-11-08 00:00:00,244.12,75,93,2021-09-13 00:00:00,2021-12-20 00:00:00,1.0
SOL-USD,4h,OCO,2025-06-13 04:00:00,2025-06-22 16:00:00,57,240,2025-06-16 16:00:00,157.07,4304,4361,2025-06-14 00:00:00,2025-06-20 08:00:00,
SOL-USD,4h,OCO,2025-05-06 12:00:00,2025-05-13 04:00:00,40,240,2025-05-11 00:00:00,176.77,4078,4118,2025-05-09 20:00:00,2025-05-12 04:00:00,
SOL-USD,4h,OCO,2025-04-21 20:00:00,2025-04-30 16:00:00,53,240,2025-04-25 08:00:00,154.68,3990,4043,2025-04-23 12:00:00,2025-04-28 08:00:00,
SOL-USD,4h,OCOI,2025-03-07 16:00:00,2025-03-12 20:00:00,31,240,2025-03-10 20:00:00,119.18,3719,3750,2025-03-10 00:00:00,2025-03-12 04:00:00,
SOL-USD,4h,OCOI,2025-02-04 16:00:00,2025-02-09 04:00:00,27,240,2025-02-06 20:00:00,189.99,3533,3560,2025-02-05 20:00:00,2025-02-08 00:00:00,
SOL-USD,4h,OCOI,2025-01-30 12:00:00,2025-02-04 16:00:00,31,240,2025-02-03 04:00:00,198.78,3502,3533,2025-01-31 04:00:00,2025-02-04 08:00:00,
SOL-USD,4h,OCOI,2025-01-19 08:00:00,2025-01-24 12:00:00,31,240,2025-01-21 04:00:00,236.74,3435,3466,2025-01-20 00:00:00,2025-01-23 08:00:00,
SOL-USD,4h,OCO,2024-09-07 00:00:00,2024-09-13 08:00:00,38,240,2024-09-10 20:00:00,136.16,2629,2667,2024-09-08 08:00:00,2024-09-12 20:00:00,
SOL-USD,4h,OCO,2024-09-01 08:00:00,2024-09-07 00:00:00,34,240,2024-09-03 00:00:00,135.29,2595,2629,2024-09-01 16:00:00,2024-09-04 16:00:00,
SOL-USD,4h,OCO,2024-07-17 20:00:00,2024-07-25 16:00:00,47,240,2024-07-22 00:00:00,182.77,2322,2369,2024-07-18 08:00:00,2024-07-24 16:00:00,
SOL-USD,4h,OCO,2024-07-12 08:00:00,2024-07-18 16:00:00,38,240,2024-07-16 16:00:00,161.61,2289,2327,2024-07-16 00:00:00,2024-07-18 08:00:00,
SOL-USD,4h,OCO,2024-05-26 16:00:00,2024-06-02 20:00:00,43,240,2024-05-29 04:00:00,171.31,2009,2052,2024-05-27 16:00:00,2024-05-30 16:00:00,
SOL-USD,4h,OCOI,2024-05-24 00:00:00,2024-05-29 04:00:00,31,240,2024-05-26 16:00:00,162.65,1993,2024,2024-05-24 08:00:00,2024-05-28 04:00:00,
SOL-USD,4h,OCOI,2024-04-01 00:00:00,2024-04-04 16:00:00,22,240,2024-04-02 12:00:00,178.51,1675,1697,2024-04-01 16:00:00,2024-04-04 04:00:00,
SOL-USD,4h,OCO,2024-02-27 16:00:00,2024-03-05 04:00:00,39,240,2024-03-01 08:00:00,133.52,1475,1514,2024-02-29 16:00:00,2024-03-04 12:00:00,
SOL-USD,4h,OCOI,2024-02-02 08:00:00,2024-02-10 04:00:00,47,240,2024-02-06 12:00:00,94.85,1323,1370,2024-02-05 00:00:00,2024-02-07 08:00:00,
TRX-USD,1d,OCO,2025-01-14 00:00:00,2025-02-05 00:00:00,22,1440,2025-01-25 00:00:00,0.25,2622,2644,2025-01-18 00:00:00,2025-01-31 00:00:00,
TRX-USD,1d,OCOI,2023-03-14 00:00:00,2023-05-06 00:00:00,53,1440,2023-03-23 00:00:00,0.06,1950,2003,2023-03-16 00:00:00,2023-04-13 00:00:00,
TRX-USD,1d,OCO,2022-11-17 00:00:00,2023-01-07 00:00:00,51,1440,2022-12-15 00:00:00,0.06,1833,1884,2022-12-01 00:00:00,2022-12-22 00:00:00,
TRX-USD,1d,OCOI,2022-01-03 00:00:00,2022-02-16 00:00:00,44,1440,2022-01-25 00:00:00,0.06,1515,1559,2022-01-11 00:00:00,2022-02-12 00:00:00,
TRX-USD,1d,OCO,2021-04-29 00:00:00,2021-05-23 00:00:00,24,1440,2021-05-07 00:00:00,0.15,1266,1290,2021-05-01 00:00:00,2021-05-14 00:00:00,
TRX-USD,1d,OCO,2020-01-02 00:00:00,2020-03-13 00:00:00,71,1440,2020-02-14 00:00:00,0.03,783,854,2020-01-18 00:00:00,2020-03-06 00:00:00,
TRX-USD,1d,OCO,2019-09-25 00:00:00,2019-12-18 00:00:00,84,1440,2019-10-29 00:00:00,0.02,684,768,2019-10-09 00:00:00,2019-11-29 00:00:00,
TRX-USD,1d,OCOI,2019-05-28 00:00:00,2019-06-29 00:00:00,32,1440,2019-06-10 00:00:00,0.03,564,596,2019-05-31 00:00:00,2019-06-28 00:00:00,
TRX-USD,1d,OCO,2018-09-12 00:00:00,2018-10-30 00:00:00,48,1440,2018-10-08 00:00:00,0.03,306,354,2018-09-22 00:00:00,2018-10-16 00:00:00,
TRX-USD,1d,OCO,2018-05-12 00:00:00,2018-06-13 00:00:00,32,1440,2018-05-21 00:00:00,0.08,183,215,2018-05-14 00:00:00,2018-06-03 00:00:00,
TRX-USD,1h,OCOI,2025-06-10 14:00:00,2025-06-14 03:00:00,85,60,2025-06-13 01:00:00,0.27,17151,17236,2025-06-12 11:00:00,2025-06-13 16:00:00,
TRX-USD,1h,OCOI,2025-05-12 14:00:00,2025-05-14 19:00:00,53,60,2025-05-13 06:00:00,0.26,16455,16508,2025-05-12 19:00:00,2025-05-14 09:00:00,
TRX-USD,1h,OCO,2025-05-09 23:00:00,2025-05-12 06:00:00,55,60,2025-05-11 04:00:00,0.27,16392,16447,2025-05-10 09:00:00,2025-05-12 03:00:00,
TRX-USD,1h,OCOI,2025-03-11 08:00:00,2025-03-14 01:00:00,65,60,2025-03-12 15:00:00,0.22,14961,15026,2025-03-11 15:00:00,2025-03-13 21:00:00,
TRX-USD,1h,OCOI,2025-01-19 03:00:00,2025-01-22 17:00:00,86,60,2025-01-20 01:00:00,0.22,13732,13818,2025-01-19 12:00:00,2025-01-21 01:00:00,
TRX-USD,1h,OCO,2025-01-16 15:00:00,2025-01-18 21:00:00,54,60,2025-01-18 03:00:00,0.25,13672,13726,2025-01-16 20:00:00,2025-01-18 15:00:00,
TRX-USD,1wk,OCOI,2018-08-27 00:00:00,2019-04-08 00:00:00,32,10080,2018-12-10 00:00:00,0.01,41,73,2018-09-10 00:00:00,2019-03-04 00:00:00,
TRX-USD,4h,OCOI,2025-04-26 20:00:00,2025-05-03 00:00:00,37,240,2025-04-30 04:00:00,0.24,4020,4057,2025-04-28 00:00:00,2025-05-02 00:00:00,
TRX-USD,4h,OCOI,2025-03-21 16:00:00,2025-03-29 16:00:00,48,240,2025-03-25 04:00:00,0.23,3803,3851,2025-03-22 12:00:00,2025-03-28 08:00:00,
TRX-USD,4h,OCO,2025-03-03 20:00:00,2025-03-12 12:00:00,52,240,2025-03-08 04:00:00,0.25,3696,3748,2025-03-06 04:00:00,2025-03-10 12:00:00,
TRX-USD,4h,OCOI,2024-12-27 12:00:00,2025-01-03 20:00:00,44,240,2024-12-31 04:00:00,0.25,3298,3342,2024-12-28 16:00:00,2025-01-03 08:00:00,
UNI-USD,1d,OCO,2021-07-16 00:00:00,2021-08-08 00:00:00,23,1440,2021-07-28 00:00:00,0.0,633,656,2021-07-18 00:00:00,2021-08-03 00:00:00,
UNI-USD,1d,OCOI,2021-06-29 00:00:00,2021-07-28 00:00:00,29,1440,2021-07-16 00:00:00,0.0,616,645,2021-07-08 00:00:00,2021-07-21 00:00:00,
UNI-USD,1d,OCO,2020-03-02 00:00:00,2020-03-18 00:00:00,16,1440,2020-03-12 00:00:00,0.0,132,148,2020-03-04 00:00:00,2020-03-16 00:00:00,
UNI-USD,1h,OCOI,2024-12-02 02:00:00,2024-12-05 04:00:00,74,60,2024-12-03 13:00:00,0.0,12481,12555,2024-12-02 12:00:00,2024-12-04 17:00:00,
UNI-USD,1h,OCOI,2024-04-15 10:00:00,2024-04-19 12:00:00,98,60,2024-04-17 16:00:00,0.0,6945,7043,2024-04-16 15:00:00,2024-04-19 02:00:00,
UNI-USD,1h,OCO,2024-03-15 09:00:00,2024-03-17 07:00:00,46,60,2024-03-16 00:00:00,0.0,6200,6246,2024-03-15 19:00:00,2024-03-17 03:00:00,
UNI-USD,1h,OCOI,2023-11-29 09:00:00,2023-11-30 12:00:00,27,60,2023-11-29 21:00:00,0.0,3632,3659,2023-11-29 11:00:00,2023-11-30 09:00:00,
UNI-USD,4h,OCO,2025-02-26 20:00:00,2025-03-10 20:00:00,72,240,2025-03-02 20:00:00,0.0,3642,3714,2025-02-27 08:00:00,2025-03-06 04:00:00,
UNI-USD,4h,OCO,2025-02-06 20:00:00,2025-02-13 16:00:00,41,240,2025-02-11 08:00:00,0.0,3522,3563,2025-02-07 12:00:00,2025-02-13 00:00:00,
UNI-USD,4h,OCO,2025-01-18 04:00:00,2025-01-23 08:00:00,31,240,2025-01-20 08:00:00,0.0,3404,3435,2025-01-19 16:00:00,2025-01-21 20:00:00,
UNI-USD,4h,OCOI,2024-03-16 00:00:00,2024-03-26 08:00:00,62,240,2024-03-20 00:00:00,0.0,1555,1617,2024-03-17 00:00:00,2024-03-23 00:00:00,
XRP-USD,1d,OCO,2024-04-30 00:00:00,2024-07-08 00:00:00,69,1440,2024-05-25 00:00:00,0.54,2363,2432,2024-05-06 00:00:00,2024-06-18 00:00:00,
XRP-USD,1d,OCO,2023-10-13 00:00:00,2023-11-28 00:00:00,46,1440,2023-11-07 00:00:00,0.7,2163,2209,2023-10-25 00:00:00,2023-11-25 00:00:00,
XRP-USD,1d,OCO,2022-09-28 00:00:00,2022-11-03 00:00:00,36,1440,2022-10-09 00:00:00,0.53,1783,1819,2022-09-30 00:00:00,2022-10-29 00:00:00,
XRP-USD,1d,OCO,2021-10-28 00:00:00,2021-11-27 00:00:00,30,1440,2021-11-09 00:00:00,1.27,1448,1478,2021-11-04 00:00:00,2021-11-20 00:00:00,
XRP-USD,1d,OCO,2021-08-26 00:00:00,2021-09-14 00:00:00,19,1440,2021-09-06 00:00:00,1.35,1385,1404,2021-08-28 00:00:00,2021-09-12 00:00:00,
XRP-USD,1h,OCO,2025-06-09 05:00:00,2025-06-10 16:00:00,35,60,2025-06-09 23:00:00,2.32,17119,17154,2025-06-09 12:00:00,2025-06-10 12:00:00,
XRP-USD,1h,OCO,2025-05-22 07:00:00,2025-05-23 12:00:00,29,60,2025-05-23 03:00:00,2.47,16689,16718,2025-05-22 12:00:00,2025-05-23 10:00:00,
XRP-USD,1h,OCOI,2025-05-18 16:00:00,2025-05-21 06:00:00,62,60,2025-05-19 07:00:00,2.3,16602,16664,2025-05-18 20:00:00,2025-05-20 14:00:00,
XRP-USD,1h,OCO,2025-05-09 16:00:00,2025-05-11 16:00:00,48,60,2025-05-10 23:00:00,2.46,16386,16434,2025-05-09 18:00:00,2025-05-11 12:00:00,
XRP-USD,1h,OCO,2025-04-13 22:00:00,2025-04-14 23:00:00,25,60,2025-04-14 12:00:00,2.15,15768,15793,2025-04-14 04:00:00,2025-04-14 19:00:00,
XRP-USD,1h,OCO,2025-04-12 17:00:00,2025-04-13 22:00:00,29,60,2025-04-13 10:00:00,2.22,15739,15768,2025-04-13 00:00:00,2025-04-13 18:00:00,
XRP-USD,1h,OCO,2025-04-07 07:00:00,2025-04-08 07:00:00,24,60,2025-04-07 22:00:00,1.93,15609,15633,2025-04-07 15:00:00,2025-04-08 02:00:00,
XRP-USD,1h,OCOI,2025-04-02 16:00:00,2025-04-04 21:00:00,53,60,2025-04-03 15:00:00,1.99,15498,15551,2025-04-02 23:00:00,2025-04-04 11:00:00,
XRP-USD,1h,OCOI,2025-03-30 09:00:00,2025-04-01 09:00:00,48,60,2025-03-31 09:00:00,2.05,15419,15467,2025-03-30 17:00:00,2025-04-01 01:00:00,
XRP-USD,1h,OCO,2025-03-29 11:00:00,2025-03-31 09:00:00,46,60,2025-03-30 09:00:00,2.19,15397,15443,2025-03-29 14:00:00,2025-03-30 19:00:00,
XRP-USD,1h,OCOI,2025-03-21 18:00:00,2025-03-24 18:00:00,72,60,2025-03-22 23:00:00,2.37,15212,15284,2025-03-21 23:00:00,2025-03-23 18:00:00,
XRP-USD,1h,OCO,2025-03-06 00:00:00,2025-03-07 01:00:00,25,60,2025-03-06 11:00:00,2.62,14834,14859,2025-03-06 05:00:00,2025-03-06 21:00:00,
XRP-USD,1h,OCOI,2025-03-04 19:00:00,2025-03-05 22:00:00,27,60,2025-03-05 06:00:00,2.44,14805,14832,2025-03-05 00:00:00,2025-03-05 15:00:00,
XRP-USD,1h,OCO,2025-02-26 19:00:00,2025-02-27 21:00:00,26,60,2025-02-27 11:00:00,2.24,14661,14687,2025-02-26 22:00:00,2025-02-27 18:00:00,
XRP-USD,1h,OCOI,2025-01-24 11:00:00,2025-01-26 08:00:00,45,60,2025-01-25 10:00:00,3.1,13861,13906,2025-01-24 23:00:00,2025-01-26 00:00:00,
XRP-USD,1h,OCO,2024-12-27 16:00:00,2024-12-30 16:00:00,72,60,2024-12-28 22:00:00,2.19,13195,13267,2024-12-27 19:00:00,2024-12-30 02:00:00,
XRP-USD,1h,OCOI,2024-12-22 10:00:00,2024-12-23 12:00:00,26,60,2024-12-23 02:00:00,2.16,13069,13095,2024-12-22 15:00:00,2024-12-23 07:00:00,
XRP-USD,1h,OCOI,2024-12-15 17:00:00,2024-12-16 22:00:00,29,60,2024-12-16 12:00:00,2.35,12908,12937,2024-12-15 22:00:00,2024-12-16 19:00:00,
XRP-USD,1h,OCO,2024-12-07 08:00:00,2024-12-08 15:00:00,31,60,2024-12-08 00:00:00,2.6,12707,12738,2024-12-07 16:00:00,2024-12-08 13:00:00,
XRP-USD,1h,OCO,2024-12-03 14:00:00,2024-12-05 01:00:00,35,60,2024-12-04 10:00:00,2.64,12617,12652,2024-12-03 21:00:00,2024-12-04 19:00:00,
XRP-USD,1h,OCO,2024-11-19 22:00:00,2024-11-21 03:00:00,29,60,2024-11-20 14:00:00,1.13,12289,12318,2024-11-20 00:00:00,2024-11-21 01:00:00,
XRP-USD,1h,OCOI,2024-11-17 09:00:00,2024-11-18 15:00:00,30,60,2024-11-17 19:00:00,1.04,12228,12258,2024-11-17 11:00:00,2024-11-18 12:00:00,
XRP-USD,1wk,OCOI,2022-10-10 00:00:00,2023-04-10 00:00:00,26,10080,2023-01-02 00:00:00,0.34,256,282,2022-11-14 00:00:00,2023-03-06 00:00:00,
XRP-USD,4h,OCOI,2025-05-23 00:00:00,2025-05-27 16:00:00,28,240,2025-05-25 12:00:00,2.29,4177,4205,2025-05-24 00:00:00,2025-05-27 04:00:00,
XRP-USD,4h,OCO,2025-04-20 12:00:00,2025-04-26 00:00:00,33,240,2025-04-23 08:00:00,2.25,3982,4015,2025-04-21 08:00:00,2025-04-24 16:00:00,
XRP-USD,4h,OCO,2025-03-11 00:00:00,2025-03-18 16:00:00,46,240,2025-03-15 12:00:00,2.43,3739,3785,2025-03-13 12:00:00,2025-03-17 16:00:00,
XRP-USD,4h,OCOI,2025-03-08 16:00:00,2025-03-15 12:00:00,41,240,2025-03-11 00:00:00,2.04,3725,3766,2025-03-09 20:00:00,2025-03-13 20:00:00,
XRP-USD,4h,OCOI,2025-02-22 12:00:00,2025-02-27 08:00:00,29,240,2025-02-25 08:00:00,2.18,3640,3669,2025-02-23 16:00:00,2025-02-26 20:00:00,
XRP-USD,4h,OCOI,2025-01-29 04:00:00,2025-02-04 16:00:00,39,240,2025-02-03 04:00:00,2.34,3494,3533,2025-01-29 16:00:00,2025-02-04 08:00:00,
XRP-USD,4h,OCOI,2024-11-18 04:00:00,2024-11-23 04:00:00,30,240,2024-11-20 04:00:00,1.08,3062,3092,2024-11-18 20:00:00,2024-11-20 20:00:00,
XRP-USD,4h,OCOI,2023-11-16 04:00:00,2023-12-04 04:00:00,108,240,2023-11-22 00:00:00,0.59,854,962,2023-11-17 16:00:00,2023-11-27 16:00:00,
